original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,group_no
"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk .",1,0.3465635180473328,0.6534364819526672,if you happen to see it,1,0.07846337556838989,0.9215366244316101,"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk if you happen to see it .",0,0.8624710440635681,0.1375289559364319,109761,660
"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk .",1,0.3465635180473328,0.6534364819526672,if you want to see it,1,0.02659803628921509,0.9734019637107849,"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk if you want to see it .",1,0.4511840343475342,0.5488159656524658,109762,660
"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk .",1,0.3465635180473328,0.6534364819526672,if you get to see it,1,0.01421147584915161,0.9857885241508484,"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk if you get to see it .",0,0.7524808049201965,0.2475191950798035,109763,660
"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk .",1,0.3465635180473328,0.6534364819526672,if you choose to see it,1,0.0654517412185669,0.9345482587814331,"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk if you choose to see it .",0,0.8343964219093323,0.1656035780906677,109764,660
"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk .",1,0.3465635180473328,0.6534364819526672,if you choose to watch it,1,0.06056779623031616,0.9394322037696838,"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk if you choose to watch it .",0,0.8553860783576965,0.1446139216423035,109765,660
"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk .",1,0.3465635180473328,0.6534364819526672,if you choose to see it,1,0.0654517412185669,0.9345482587814331,"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk if you choose to see it .",0,0.8343964219093323,0.1656035780906677,109766,660
"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk .",1,0.3465635180473328,0.6534364819526672,if you happen to see it,1,0.07846337556838989,0.9215366244316101,"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk if you happen to see it .",0,0.8624710440635681,0.1375289559364319,109771,660
"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk .",1,0.3465635180473328,0.6534364819526672,if you want to see it,1,0.02659803628921509,0.9734019637107849,"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk if you want to see it .",1,0.4511840343475342,0.5488159656524658,109772,660
"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk .",1,0.3465635180473328,0.6534364819526672,if you get to see it,1,0.01421147584915161,0.9857885241508484,"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk if you get to see it .",0,0.7524808049201965,0.2475191950798035,109773,660
"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk .",1,0.3465635180473328,0.6534364819526672,if you choose to see it,1,0.0654517412185669,0.9345482587814331,"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk if you choose to see it .",0,0.8343964219093323,0.1656035780906677,109774,660
"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk .",1,0.3465635180473328,0.6534364819526672,if you choose to watch it,1,0.06056779623031616,0.9394322037696838,"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk if you choose to watch it .",0,0.8553860783576965,0.1446139216423035,109775,660
"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk .",1,0.3465635180473328,0.6534364819526672,if you choose to see it,1,0.0654517412185669,0.9345482587814331,"Nearly surreal , but in french , this is no horror movie , and you'll be taking a risk if you choose to see it .",0,0.8343964219093323,0.1656035780906677,109776,660
"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk .",0,0.5187065601348877,0.4812934398651123,if you happen to see it,1,0.07846337556838989,0.9215366244316101,"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk if you happen to see it .",0,0.7980067133903503,0.2019932866096497,109777,661
"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk .",0,0.5187065601348877,0.4812934398651123,if you get to see it,1,0.01421147584915161,0.9857885241508484,"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk if you get to see it .",0,0.6750036478042603,0.3249963521957397,109779,661
"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk .",0,0.5187065601348877,0.4812934398651123,if you choose to see it,1,0.0654517412185669,0.9345482587814331,"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk if you choose to see it .",0,0.7790007591247559,0.2209992408752441,109780,661
"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk .",0,0.5187065601348877,0.4812934398651123,if you choose to watch it,1,0.06056779623031616,0.9394322037696838,"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk if you choose to watch it .",0,0.7813521027565002,0.2186478972434998,109781,661
"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk .",0,0.5187065601348877,0.4812934398651123,if you choose to see it,1,0.0654517412185669,0.9345482587814331,"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk if you choose to see it .",0,0.7790007591247559,0.2209992408752441,109782,661
"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk .",0,0.5187065601348877,0.4812934398651123,if you happen to see it,1,0.07846337556838989,0.9215366244316101,"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk if you happen to see it .",0,0.7980067133903503,0.2019932866096497,109783,661
"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk .",0,0.5187065601348877,0.4812934398651123,if you get to see it,1,0.01421147584915161,0.9857885241508484,"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk if you get to see it .",0,0.6750036478042603,0.3249963521957397,109785,661
"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk .",0,0.5187065601348877,0.4812934398651123,if you choose to see it,1,0.0654517412185669,0.9345482587814331,"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk if you choose to see it .",0,0.7790007591247559,0.2209992408752441,109786,661
"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk .",0,0.5187065601348877,0.4812934398651123,if you choose to watch it,1,0.06056779623031616,0.9394322037696838,"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk if you choose to watch it .",0,0.7813521027565002,0.2186478972434998,109787,661
"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk .",0,0.5187065601348877,0.4812934398651123,if you choose to see it,1,0.0654517412185669,0.9345482587814331,"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk if you choose to see it .",0,0.7790007591247559,0.2209992408752441,109788,661
"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk .",0,0.5187065601348877,0.4812934398651123,if you happen to see it,1,0.07846337556838989,0.9215366244316101,"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk if you happen to see it .",0,0.7980067133903503,0.2019932866096497,109798,661
"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk .",0,0.5187065601348877,0.4812934398651123,if you get to see it,1,0.01421147584915161,0.9857885241508484,"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk if you get to see it .",0,0.6750036478042603,0.3249963521957397,109800,661
"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk .",0,0.5187065601348877,0.4812934398651123,if you choose to see it,1,0.0654517412185669,0.9345482587814331,"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk if you choose to see it .",0,0.7790007591247559,0.2209992408752441,109801,661
"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk .",0,0.5187065601348877,0.4812934398651123,if you choose to watch it,1,0.06056779623031616,0.9394322037696838,"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk if you choose to watch it .",0,0.7813521027565002,0.2186478972434998,109802,661
"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk .",0,0.5187065601348877,0.4812934398651123,if you choose to see it,1,0.0654517412185669,0.9345482587814331,"Nearly surreal , but in french , this is no simple movie , and you'll be taking a risk if you choose to see it .",0,0.7790007591247559,0.2209992408752441,109803,661
The fact that the film is a nearly impeccable cinematic experience -- and a wonderful all-ages experience besides .,1,0.0007340312004089355,0.9992659687995911,is a bit akin,1,0.4112663269042969,0.5887336730957031,The fact that the film is a nearly impeccable cinematic experience -- and a wonderful all-ages experience besides -- is a bit akin .,1,0.1475439071655273,0.8524560928344727,109842,662
The fact that the rookie is a nearly impeccable cinematic experience -- and a wonderful all-ages experience besides .,1,0.0008789896965026855,0.9991210103034973,is a bit akin,1,0.4112663269042969,0.5887336730957031,The fact that the rookie is a nearly impeccable cinematic experience -- and a wonderful all-ages experience besides -- is a bit akin .,1,0.264595091342926,0.735404908657074,109856,663
The fact that the rookie is a very impeccable cinematic experience -- and a wonderful all-ages experience besides .,1,0.0005929470062255859,0.9994070529937744,is a bit akin,1,0.4112663269042969,0.5887336730957031,The fact that the rookie is a very impeccable cinematic experience -- and a wonderful all-ages experience besides -- is a bit akin .,1,0.1571235060691833,0.8428764939308167,109871,664
The fact that the rookie is a nearly universal cinematic experience -- and a wonderful all-ages experience besides .,1,0.001732707023620605,0.9982672929763794,is a bit akin,1,0.4112663269042969,0.5887336730957031,The fact that the rookie is a nearly universal cinematic experience -- and a wonderful all-ages experience besides -- is a bit akin .,1,0.2293307781219482,0.7706692218780518,109879,665
The fact that the rookie is a nearly universal cinematic experience -- and a wonderful all-ages movie besides .,1,0.001684904098510742,0.9983150959014893,is a bit akin,1,0.4112663269042969,0.5887336730957031,The fact that the rookie is a nearly universal cinematic experience -- and a wonderful all-ages movie besides -- is a bit akin .,1,0.4897636771202087,0.5102363228797913,109883,666
The fact that the rookie is a nearly perfect cinematic experience -- and a true all-ages triumph besides .,1,0.001440465450286865,0.9985595345497131,is a bit akin,1,0.4112663269042969,0.5887336730957031,The fact that the rookie is a nearly perfect cinematic experience -- and a true all-ages triumph besides -- is a bit akin .,1,0.1347808837890625,0.8652191162109375,109887,667
The fact that the rookie is a nearly perfect cinematic experience -- and a wonderful all-ages experience besides .,1,0.001411497592926025,0.998588502407074,is a bit akin,1,0.4112663269042969,0.5887336730957031,The fact that the rookie is a nearly perfect cinematic experience -- and a wonderful all-ages experience besides -- is a bit akin .,1,0.4398203492164612,0.5601796507835388,109897,668
The fact that the rookie is a nearly impeccable work experience -- and a wonderful all-ages experience besides .,1,0.001153826713562012,0.998846173286438,is a bit akin,1,0.4112663269042969,0.5887336730957031,The fact that the rookie is a nearly impeccable work experience -- and a wonderful all-ages experience besides -- is a bit akin .,1,0.3554676175117493,0.6445323824882507,109911,669
The fact that the rookie is a nearly impeccable cinematic debut -- and a wonderful all-ages film besides .,1,0.0008268952369689941,0.999173104763031,is a bit akin,1,0.4112663269042969,0.5887336730957031,The fact that the rookie is a nearly impeccable cinematic debut -- and a wonderful all-ages film besides -- is a bit akin .,1,0.2678958773612976,0.7321041226387024,109926,670
The fact that the rookie is a nearly impeccable cinematic debut -- and a wonderful all-ages movie besides .,1,0.000872194766998291,0.9991278052330017,is a bit akin,1,0.4112663269042969,0.5887336730957031,The fact that the rookie is a nearly impeccable cinematic debut -- and a wonderful all-ages movie besides -- is a bit akin .,1,0.4006553292274475,0.5993446707725525,109931,671
The fact that the rookie is a nearly impeccable cinematic debut -- and a wonderful all-ages experience besides .,1,0.000861048698425293,0.9991389513015747,is a bit akin,1,0.4112663269042969,0.5887336730957031,The fact that the rookie is a nearly impeccable cinematic debut -- and a wonderful all-ages experience besides -- is a bit akin .,1,0.2128417491912842,0.7871582508087158,109936,672
"Despite the short running time , the pace never feels slack -- there's no scene ! """,1,0.2432165145874023,0.7567834854125977,"that says "" bathroom break",0,0.9736751914024353,0.0263248085975647,"Despite the short running time , the pace never feels slack -- there's no scene that says "" bathroom break ! """,1,0.04748612642288208,0.9525138735771179,110382,673
"Despite the short running time , the pace never feels slack -- there's no scene ! """,1,0.2432165145874023,0.7567834854125977,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the short running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.04152089357376099,0.958479106426239,110383,673
"Despite the short running time , the pace never feels slack -- there's no scene ! """,1,0.2432165145874023,0.7567834854125977,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the short running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.04152089357376099,0.958479106426239,110384,673
"Despite the short running time , the pace never feels slack -- there's no scene ! """,1,0.2432165145874023,0.7567834854125977,"that screams "" the break",0,0.6461171507835388,0.3538828492164612,"Despite the short running time , the pace never feels slack -- there's no scene that screams "" the break ! """,1,0.04666721820831299,0.953332781791687,110385,673
"Despite the short running time , the pace never feels slack -- there's no scene ! """,1,0.2432165145874023,0.7567834854125977,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the short running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.04152089357376099,0.958479106426239,110386,673
"Despite the short running time , the pace never feels slack -- there's no scene ! """,1,0.2432165145874023,0.7567834854125977,"that screams "" bathroom door",0,0.9871516227722168,0.0128483772277832,"Despite the short running time , the pace never feels slack -- there's no scene that screams "" bathroom door ! """,1,0.04849100112915039,0.9515089988708496,110387,673
"Despite the short running time , the pace never feels slack -- there's no scene ! """,1,0.2432165145874023,0.7567834854125977,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the short running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.04152089357376099,0.958479106426239,110388,673
"Despite the slow running time , the pace never feels slack -- there's no scene ! """,1,0.2420947551727295,0.7579052448272705,"that says "" bathroom break",0,0.9736751914024353,0.0263248085975647,"Despite the slow running time , the pace never feels slack -- there's no scene that says "" bathroom break ! """,1,0.05782544612884521,0.9421745538711548,110389,674
"Despite the slow running time , the pace never feels slack -- there's no scene ! """,1,0.2420947551727295,0.7579052448272705,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the slow running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05126380920410156,0.9487361907958984,110390,674
"Despite the slow running time , the pace never feels slack -- there's no scene ! """,1,0.2420947551727295,0.7579052448272705,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the slow running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05126380920410156,0.9487361907958984,110391,674
"Despite the slow running time , the pace never feels slack -- there's no scene ! """,1,0.2420947551727295,0.7579052448272705,"that screams "" the break",0,0.6461171507835388,0.3538828492164612,"Despite the slow running time , the pace never feels slack -- there's no scene that screams "" the break ! """,1,0.0593762993812561,0.9406237006187439,110392,674
"Despite the slow running time , the pace never feels slack -- there's no scene ! """,1,0.2420947551727295,0.7579052448272705,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the slow running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05126380920410156,0.9487361907958984,110394,674
"Despite the slow running time , the pace never feels slack -- there's no scene ! """,1,0.2420947551727295,0.7579052448272705,"that screams "" bathroom door",0,0.9871516227722168,0.0128483772277832,"Despite the slow running time , the pace never feels slack -- there's no scene that screams "" bathroom door ! """,1,0.05796730518341064,0.9420326948165894,110395,674
"Despite the slow running time , the pace never feels slack -- there's no scene ! """,1,0.2420947551727295,0.7579052448272705,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the slow running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05126380920410156,0.9487361907958984,110396,674
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that says "" bathroom break",0,0.9736751914024353,0.0263248085975647,"Despite the long running time , the pace never feels slack -- there's no scene that says "" bathroom break ! """,1,0.05929058790206909,0.9407094120979309,110397,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110398,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110399,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" the break",0,0.6461171507835388,0.3538828492164612,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" the break ! """,1,0.05557578802108765,0.9444242119789124,110400,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110401,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom door",0,0.9871516227722168,0.0128483772277832,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom door ! """,1,0.0602155327796936,0.9397844672203064,110402,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110403,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that says "" bathroom break",0,0.9736751914024353,0.0263248085975647,"Despite the long running time , the pace never feels slack -- there's no scene that says "" bathroom break ! """,1,0.05929058790206909,0.9407094120979309,110404,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110405,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110406,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" the break",0,0.6461171507835388,0.3538828492164612,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" the break ! """,1,0.05557578802108765,0.9444242119789124,110407,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110408,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom door",0,0.9871516227722168,0.0128483772277832,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom door ! """,1,0.0602155327796936,0.9397844672203064,110409,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110410,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that says "" bathroom break",0,0.9736751914024353,0.0263248085975647,"Despite the long running time , the pace never feels slack -- there's no scene that says "" bathroom break ! """,1,0.05929058790206909,0.9407094120979309,110411,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110412,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110413,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" the break",0,0.6461171507835388,0.3538828492164612,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" the break ! """,1,0.05557578802108765,0.9444242119789124,110414,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110415,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom door",0,0.9871516227722168,0.0128483772277832,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom door ! """,1,0.0602155327796936,0.9397844672203064,110416,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110417,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that says "" bathroom break",0,0.9736751914024353,0.0263248085975647,"Despite the long running time , the pace never feels slack -- there's no scene that says "" bathroom break ! """,1,0.05929058790206909,0.9407094120979309,110418,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110419,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110420,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" the break",0,0.6461171507835388,0.3538828492164612,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" the break ! """,1,0.05557578802108765,0.9444242119789124,110421,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110422,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom door",0,0.9871516227722168,0.0128483772277832,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom door ! """,1,0.0602155327796936,0.9397844672203064,110423,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110424,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that says "" bathroom break",0,0.9736751914024353,0.0263248085975647,"Despite the long running time , the pace never feels slack -- there's no scene that says "" bathroom break ! """,1,0.05929058790206909,0.9407094120979309,110425,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110426,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110427,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" the break",0,0.6461171507835388,0.3538828492164612,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" the break ! """,1,0.05557578802108765,0.9444242119789124,110428,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110429,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom door",0,0.9871516227722168,0.0128483772277832,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom door ! """,1,0.0602155327796936,0.9397844672203064,110430,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110431,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that says "" bathroom break",0,0.9736751914024353,0.0263248085975647,"Despite the long running time , the pace never feels slack -- there's no scene that says "" bathroom break ! """,1,0.05929058790206909,0.9407094120979309,110444,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110445,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110446,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" the break",0,0.6461171507835388,0.3538828492164612,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" the break ! """,1,0.05557578802108765,0.9444242119789124,110447,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110448,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom door",0,0.9871516227722168,0.0128483772277832,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom door ! """,1,0.0602155327796936,0.9397844672203064,110449,675
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110450,675
"Despite the long running time , the pace never grew slack -- there's no scene ! """,1,0.3118167519569397,0.6881832480430603,"that says "" bathroom break",0,0.9736751914024353,0.0263248085975647,"Despite the long running time , the pace never grew slack -- there's no scene that says "" bathroom break ! """,1,0.05974817276000977,0.9402518272399902,110451,676
