,original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,sent_id,insert_id,group_no,CARDINAL,CARDINAL_text,DATE,DATE_text,EVENT,EVENT_text,FAC,FAC_text,GPE,GPE_text,LANGUAGE,LANGUAGE_text,LAW,LAW_text,LOC,LOC_text,MONEY,MONEY_text,NORP,NORP_text,ORDINAL,ORDINAL_text,ORG,ORG_text,PERCENT,PERCENT_text,PERSON,PERSON_text,PRODUCT,PRODUCT_text,QUANTITY,QUANTITY_text,TIME,TIME_text,WORK_OF_ART,WORK_OF_ART_text
791,As a randy flick about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire .,0,0.4199184775352478,0.5800815224647522,... ( sex and lucía ) makes for an arousing safe time,0,0.2095875144004822,0.7904124855995178,As a randy flick about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing safe time .,1,0.102998860180378,0.8970012068748474,35803,1127,t4,11334,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
792,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.4136718213558197,0.5863282084465027,... ( sexuality and lucía ) makes for an arousing good time,0,0.4276113510131836,0.5723887085914612,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sexuality and lucía ) makes for an arousing good time .,1,0.2328874617815018,0.7671125531196594,35804,1127,t4,11335,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
793,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.4136718213558197,0.5863282084465027,... ( sex and lucía ) gives for an arousing good time,0,0.3614259660243988,0.6385740637779236,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) gives for an arousing good time .,1,0.1501266062259674,0.8498733639717102,35805,1127,t4,11335,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
794,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.4136718213558197,0.5863282084465027,... ( sex and lucía ) takes for an arousing good time,0,0.1969216763973236,0.803078293800354,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) takes for an arousing good time .,0,0.1293932646512985,0.8706067800521851,35806,1127,t4,11335,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
795,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.4136718213558197,0.5863282084465027,... ( sex and lucía ) creates for an arousing good time,0,0.4043286442756653,0.5956714153289795,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) creates for an arousing good time .,1,0.1667356193065643,0.8332643508911133,35807,1127,t4,11335,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
796,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.4136718213558197,0.5863282084465027,... ( sex and lucía ) produces for an arousing good time,0,0.260995477437973,0.7390044927597046,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) produces for an arousing good time .,1,0.1456281244754791,0.8543718457221985,35808,1127,t4,11335,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
797,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.4136718213558197,0.5863282084465027,... ( sex and lucía ) works for an arousing good time,0,0.2628019452095032,0.7371981143951416,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) works for an arousing good time .,1,0.1265815049409866,0.8734184503555298,35809,1127,t4,11335,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
798,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.4136718213558197,0.5863282084465027,... ( sex and lucía ) makes for an arousing well time,0,0.3570375740528107,0.6429624557495117,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing well time .,1,0.1718204319477081,0.8281795978546143,35810,1127,t4,11335,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
799,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.4136718213558197,0.5863282084465027,... ( sex and lucía ) makes for an arousing just time,0,0.3328772187232971,0.6671227812767029,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing just time .,1,0.1566519886255264,0.8433480262756348,35811,1127,t4,11335,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
800,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.4136718213558197,0.5863282084465027,... ( sex and lucía ) makes for an arousing right time,0,0.1571265757083893,0.8428734540939331,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing right time .,1,0.1825103908777237,0.8174895644187927,35812,1127,t4,11335,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
801,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.4136718213558197,0.5863282084465027,... ( sex and lucía ) makes for an arousing serious time,0,0.4166211187839508,0.5833789110183716,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing serious time .,1,0.2382857650518417,0.7617142200469971,35813,1127,t4,11335,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
802,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.4136718213558197,0.5863282084465027,... ( sex and lucía ) makes for an arousing safe time,0,0.2095875144004822,0.7904124855995178,As a randy flick about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing safe time .,1,0.0965986475348472,0.9034013152122498,35814,1127,t4,11335,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
803,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire .,0,0.5238558650016785,0.4761441051959991,... ( sexuality and lucía ) makes for an arousing good time,0,0.4276113510131836,0.5723887085914612,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire ... ( sexuality and lucía ) makes for an arousing good time .,1,0.2080206722021103,0.7919793725013733,35815,1127,t4,11336,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
804,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire .,0,0.5238558650016785,0.4761441051959991,... ( sex and lucía ) gives for an arousing good time,0,0.3614259660243988,0.6385740637779236,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) gives for an arousing good time .,1,0.1260295659303665,0.8739704489707947,35816,1127,t4,11336,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
805,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire .,0,0.5238558650016785,0.4761441051959991,... ( sex and lucía ) takes for an arousing good time,0,0.1969216763973236,0.803078293800354,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) takes for an arousing good time .,1,0.0887849926948547,0.9112150073051452,35817,1127,t4,11336,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
806,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire .,0,0.5238558650016785,0.4761441051959991,... ( sex and lucía ) creates for an arousing good time,0,0.4043286442756653,0.5956714153289795,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) creates for an arousing good time .,1,0.1437224596738815,0.8562774658203125,35818,1127,t4,11336,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
807,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire .,0,0.5238558650016785,0.4761441051959991,... ( sex and lucía ) produces for an arousing good time,0,0.260995477437973,0.7390044927597046,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) produces for an arousing good time .,1,0.1325798332691193,0.8674201965332031,35819,1127,t4,11336,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
808,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire .,0,0.5238558650016785,0.4761441051959991,... ( sex and lucía ) works for an arousing good time,0,0.2628019452095032,0.7371981143951416,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) works for an arousing good time .,1,0.1284619867801666,0.871537983417511,35820,1127,t4,11336,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
809,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire .,0,0.5238558650016785,0.4761441051959991,... ( sex and lucía ) makes for an arousing well time,0,0.3570375740528107,0.6429624557495117,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing well time .,1,0.1727912873029709,0.8272087574005127,35821,1127,t4,11336,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
810,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire .,0,0.5238558650016785,0.4761441051959991,... ( sex and lucía ) makes for an arousing just time,0,0.3328772187232971,0.6671227812767029,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing just time .,1,0.1448090076446533,0.8551909923553467,35822,1127,t4,11336,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
811,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire .,0,0.5238558650016785,0.4761441051959991,... ( sex and lucía ) makes for an arousing right time,0,0.1571265757083893,0.8428734540939331,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing right time .,1,0.15782730281353,0.8421727418899536,35823,1127,t4,11336,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
812,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire .,0,0.5238558650016785,0.4761441051959991,... ( sex and lucía ) makes for an arousing serious time,0,0.4166211187839508,0.5833789110183716,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing serious time .,1,0.2315210551023483,0.7684789896011353,35824,1127,t4,11336,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
813,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire .,0,0.5238558650016785,0.4761441051959991,... ( sex and lucía ) makes for an arousing safe time,0,0.2095875144004822,0.7904124855995178,As a randy cinema about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing safe time .,1,0.088227167725563,0.9117727875709534,35825,1127,t4,11336,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
814,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire .,0,0.6020529270172119,0.3979470431804657,... ( sexuality and lucía ) makes for an arousing good time,0,0.4276113510131836,0.5723887085914612,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire ... ( sexuality and lucía ) makes for an arousing good time .,1,0.1878823935985565,0.8121175765991211,35826,1127,t4,11337,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
815,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire .,0,0.6020529270172119,0.3979470431804657,... ( sex and lucía ) gives for an arousing good time,0,0.3614259660243988,0.6385740637779236,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) gives for an arousing good time .,1,0.131284311413765,0.8687157034873962,35827,1127,t4,11337,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
816,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire .,0,0.6020529270172119,0.3979470431804657,... ( sex and lucía ) takes for an arousing good time,0,0.1969216763973236,0.803078293800354,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) takes for an arousing good time .,1,0.0873330757021904,0.912666916847229,35828,1127,t4,11337,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
817,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire .,0,0.6020529270172119,0.3979470431804657,... ( sex and lucía ) creates for an arousing good time,0,0.4043286442756653,0.5956714153289795,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) creates for an arousing good time .,1,0.1567143350839615,0.8432856798171997,35829,1127,t4,11337,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
818,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire .,0,0.6020529270172119,0.3979470431804657,... ( sex and lucía ) produces for an arousing good time,0,0.260995477437973,0.7390044927597046,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) produces for an arousing good time .,1,0.1339646577835083,0.8660353422164917,35830,1127,t4,11337,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
819,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire .,0,0.6020529270172119,0.3979470431804657,... ( sex and lucía ) works for an arousing good time,0,0.2628019452095032,0.7371981143951416,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) works for an arousing good time .,1,0.1236537918448448,0.8763461709022522,35831,1127,t4,11337,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
820,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire .,0,0.6020529270172119,0.3979470431804657,... ( sex and lucía ) makes for an arousing well time,0,0.3570375740528107,0.6429624557495117,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing well time .,1,0.177114337682724,0.8228856325149536,35832,1127,t4,11337,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
821,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire .,0,0.6020529270172119,0.3979470431804657,... ( sex and lucía ) makes for an arousing just time,0,0.3328772187232971,0.6671227812767029,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing just time .,1,0.1351718902587891,0.8648281097412109,35833,1127,t4,11337,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
822,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire .,0,0.6020529270172119,0.3979470431804657,... ( sex and lucía ) makes for an arousing right time,0,0.1571265757083893,0.8428734540939331,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing right time .,1,0.140511691570282,0.8594883680343628,35834,1127,t4,11337,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
823,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire .,0,0.6020529270172119,0.3979470431804657,... ( sex and lucía ) makes for an arousing serious time,0,0.4166211187839508,0.5833789110183716,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing serious time .,1,0.2232577204704285,0.7767422199249268,35835,1127,t4,11337,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
824,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire .,0,0.6020529270172119,0.3979470431804657,... ( sex and lucía ) makes for an arousing safe time,0,0.2095875144004822,0.7904124855995178,As a randy cinema about sexy people in gorgeous spots being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing safe time .,1,0.0775178298354148,0.922482132911682,35836,1127,t4,11337,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
825,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.5035521984100342,0.4964478015899658,... ( sexuality and lucía ) makes for an arousing good time,0,0.4276113510131836,0.5723887085914612,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sexuality and lucía ) makes for an arousing good time .,1,0.1947798132896423,0.8052201271057129,35837,1127,t4,11338,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
826,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.5035521984100342,0.4964478015899658,... ( sex and lucía ) gives for an arousing good time,0,0.3614259660243988,0.6385740637779236,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) gives for an arousing good time .,1,0.1172453090548515,0.8827547430992126,35838,1127,t4,11338,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
827,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.5035521984100342,0.4964478015899658,... ( sex and lucía ) takes for an arousing good time,0,0.1969216763973236,0.803078293800354,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) takes for an arousing good time .,1,0.0845299214124679,0.9154700636863708,35839,1127,t4,11338,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
828,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.5035521984100342,0.4964478015899658,... ( sex and lucía ) creates for an arousing good time,0,0.4043286442756653,0.5956714153289795,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) creates for an arousing good time .,1,0.1333170086145401,0.8666829466819763,35840,1127,t4,11338,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
829,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.5035521984100342,0.4964478015899658,... ( sex and lucía ) produces for an arousing good time,0,0.260995477437973,0.7390044927597046,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) produces for an arousing good time .,1,0.1175609529018402,0.8824390769004822,35841,1127,t4,11338,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
830,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.5035521984100342,0.4964478015899658,... ( sex and lucía ) works for an arousing good time,0,0.2628019452095032,0.7371981143951416,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) works for an arousing good time .,1,0.1154505237936974,0.8845494389533997,35842,1127,t4,11338,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
831,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.5035521984100342,0.4964478015899658,... ( sex and lucía ) makes for an arousing well time,0,0.3570375740528107,0.6429624557495117,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing well time .,1,0.158989816904068,0.8410101532936096,35843,1127,t4,11338,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
832,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.5035521984100342,0.4964478015899658,... ( sex and lucía ) makes for an arousing just time,0,0.3328772187232971,0.6671227812767029,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing just time .,1,0.1228809356689453,0.8771190643310547,35844,1127,t4,11338,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
833,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.5035521984100342,0.4964478015899658,... ( sex and lucía ) makes for an arousing right time,0,0.1571265757083893,0.8428734540939331,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing right time .,1,0.1527682542800903,0.8472318053245544,35845,1127,t4,11338,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
834,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.5035521984100342,0.4964478015899658,... ( sex and lucía ) makes for an arousing serious time,0,0.4166211187839508,0.5833789110183716,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing serious time .,1,0.2071629613637924,0.7928370833396912,35846,1127,t4,11338,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
835,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire .,0,0.5035521984100342,0.4964478015899658,... ( sex and lucía ) makes for an arousing safe time,0,0.2095875144004822,0.7904124855995178,As a randy cinema about sexy people in gorgeous spaces being pushed and pulled ( literally and figuratively ) by desire ... ( sex and lucía ) makes for an arousing safe time .,1,0.0818797945976257,0.9181202054023744,35847,1127,t4,11338,0,blank,0,blank,0,blank,0,blank,1,lucía,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
836,and maggie gyllenhaal is a delight .,0,0.6817111372947693,0.3182888925075531,Makes s&m seem very amorous,0,0.7531891465187073,0.2468108236789703,"Makes s&m seem very amorous , and maggie gyllenhaal is a delight .",0,0.5365455746650696,0.4634544551372528,43049,1135,t0,12929,0,blank,0,blank,0,blank,0,blank,1,s&m,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
