original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,CARDINAL,CARDINAL_text,DATE,DATE_text,EVENT,EVENT_text,FAC,FAC_text,GPE,GPE_text,LANGUAGE,LANGUAGE_text,LAW,LAW_text,LOC,LOC_text,MONEY,MONEY_text,NORP,NORP_text,ORDINAL,ORDINAL_text,ORG,ORG_text,PERCENT,PERCENT_text,PERSON,PERSON_text,PRODUCT,PRODUCT_text,QUANTITY,QUANTITY_text,TIME,TIME_text,WORK_OF_ART,WORK_OF_ART_text
"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense .",1,0.280985534,0.719014466,than yesterday 's weather forecast,1,0.251714289,0.748285711,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense than yesterday's weather forecast .",0,0.542115748,0.457884252,38564,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense .",1,0.280985534,0.719014466,than yesterday 's weather report,1,0.310785115,0.689214885,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",0,0.568033397,0.431966603,38565,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense .",1,0.280985534,0.719014466,than yesterday 's weather report,1,0.310785115,0.689214885,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",0,0.568033397,0.431966603,38566,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises .",1,0.318116307,0.681883693,than today 's weather report,1,0.276318491,0.723681509,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises than today's weather report .",1,0.466462255,0.533537745,38567,0,blank,1,today,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises .",1,0.318116307,0.681883693,than yesterday 's weather report,1,0.310785115,0.689214885,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises than yesterday's weather report .",0,0.584671617,0.415328383,38568,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises .",1,0.318116307,0.681883693,than yesterday 's weather report,1,0.310785115,0.689214885,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises than yesterday's weather report .",0,0.584671617,0.415328383,38569,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises .",1,0.318116307,0.681883693,than yesterday 's weather forecast,1,0.251714289,0.748285711,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises than yesterday's weather forecast .",0,0.550478458,0.449521542,38570,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises .",1,0.318116307,0.681883693,than yesterday 's weather report,1,0.310785115,0.689214885,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises than yesterday's weather report .",0,0.584671617,0.415328383,38571,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
The tug of war that follows is as much a snapshot of modern china in general .,1,0.042053759,0.957946241,as it is a crash course in chinese mythology,1,0.078501999,0.921498001,The tug of war that follows is as much a snapshot of modern china in general as it is a crash course in chinese mythology .,1,0.203767478,0.796232522,42221,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,chinese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
The tug of war that followed is as much a snapshot of modern china in general .,1,0.054981887,0.945018113,as it is a crash course in chinese mythology,1,0.078501999,0.921498001,The tug of war that followed is as much a snapshot of modern china in general as it is a crash course in chinese mythology .,1,0.310239851,0.689760149,42240,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,chinese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
The tug of war that followed is as much a snapshot of modern china in detail .,1,0.019880474,0.980119526,as it is a crash course in chinese mythology,1,0.078501999,0.921498001,The tug of war that followed is as much a snapshot of modern china in detail as it is a crash course in chinese mythology .,1,0.124282181,0.875717819,42246,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,chinese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
The tug of war that ensues is as much a snapshot of modern china in general .,1,0.16332376,0.83667624,as it is a crash course in chinese mythology,1,0.078501999,0.921498001,The tug of war that ensues is as much a snapshot of modern china in general as it is a crash course in chinese mythology .,1,0.481262863,0.518737137,42258,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,chinese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
The tug of war that ensues is as much a snapshot of modern china in microcosm .,1,0.060185969,0.939814031,as it is a crash course in chinese mythology,1,0.078501999,0.921498001,The tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in chinese mythology .,1,0.19714278,0.80285722,42272,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,chinese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
If this is an event of the type of project it's time .,0,0.821111798,0.178888202,"that robert redford 's lab is going to lend its imprimatur to , then",0,0.68554163,0.31445837,"If this is an event of the type of project that robert redfor's lab is going to lend its imprimatur to , then it 's time .",0,0.637920439,0.362079561,42372,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,robert redford 's,0,blank,0,blank,0,blank,0,blank
If this is an event of the type of project it's time .,0,0.821111798,0.178888202,"that robert redford 's lab is about to lend its imprimatur to , then",0,0.841515303,0.158484697,"If this is an event of the type of project that robert redfor's lab is about to lend its imprimatur to , then it 's time .",0,0.56911391,0.43088609,42374,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,robert redford 's,0,blank,0,blank,0,blank,0,blank
it is so densely packed .,0,0.94547981,0.05452019,Though the book runs only about 300 pages,0,0.956371427,0.043628573,"Though the book runs only about 300 pages , it is so densely packed .",0,0.732492507,0.267507493,44381,1,only about 300,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
it is so densely packed .,0,0.94547981,0.05452019,Though the book has only about 300 pages,0,0.865375459,0.134624541,"Though the book has only about 300 pages , it is so densely packed .",0,0.817571461,0.182428539,44382,1,only about 300,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
it is so densely packed .,0,0.94547981,0.05452019,Though the book contains only about 300 pages,0,0.922145784,0.077854216,"Though the book contains only about 300 pages , it is so densely packed .",0,0.818626463,0.181373537,44384,1,only about 300,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Not so very funny as a sitcom-cute , it's full .",0,0.700209558,0.299790442,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610632,0.993389368,"Not so very funny as a sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.955204725,0.044795275,44442,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Not so very funny as aggressively sitcom-cute , it's full .",0,0.644973457,0.355026543,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610632,0.993389368,"Not so very funny as aggressively sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.930963337,0.069036663,44453,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Not so much funny as a sitcom-cute , it's full .",1,0.29314661,0.70685339,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610632,0.993389368,"Not so much funny as a sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.935940266,0.064059734,44464,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Not so much funny as aggressively sitcom-cute , it's full .",1,0.349868894,0.650131106,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610632,0.993389368,"Not so much funny as aggressively sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.89801991,0.10198009,44475,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Not so much funny as a sitcom-cute , it's full .",1,0.29314661,0.70685339,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610632,0.993389368,"Not so much funny as a sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.935940266,0.064059734,44486,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Not so much funny as aggressively sitcom-cute , it's full .",1,0.349868894,0.650131106,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610632,0.993389368,"Not so much funny as aggressively sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.89801991,0.10198009,44497,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Not so much funny as a sitcom-cute , it's full .",1,0.29314661,0.70685339,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610632,0.993389368,"Not so much funny as a sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.935940266,0.064059734,44508,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Not so much funny as aggressively sitcom-cute , it's full .",1,0.349868894,0.650131106,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610632,0.993389368,"Not so much funny as aggressively sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.89801991,0.10198009,44519,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Oft-described as the antidote , it has a bundle in common , as the film diffuses every opportunity for a",1,0.109948039,0.890051961,to american pie-type sex comedies,1,0.144571245,0.855428755,"Oft-described as the antidote to american pie-type sex comedies , it has a bundle in common , as the film diffuses every opportunity for a",0,0.549035013,0.450964987,45268,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Oft-described as the antidote , it has a bundle in common , as the film diffuses every opportunity for a",1,0.109948039,0.890051961,to american pie-type romantic comedies,1,0.037902594,0.962097406,"Oft-described as the antidote to american pie-type romantic comedies , it has a bundle in common , as the film diffuses every opportunity for a",1,0.364397109,0.635602891,45269,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Oft-described as the antidote , it has a bundle in common , as the film diffuses every opportunity for a",1,0.109948039,0.890051961,to american pie-type sex comedy,1,0.092268646,0.907731354,"Oft-described as the antidote to american pie-type sex comedy , it has a bundle in common , as the film diffuses every opportunity for a",1,0.388214886,0.611785114,45270,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"Oft-described as the antidote , it has a bundle in common , as the film diffuses every opportunity for a",1,0.109948039,0.890051961,to american pie-type sex appeal,1,0.230195045,0.769804955,"Oft-described as the antidote to american pie-type sex appeal , it has a bundle in common , as the film diffuses every opportunity for a",1,0.363589406,0.636410594,45271,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Imagine the james woods character from videodrome in a home movie of audrey rose and show it to the kid .,1,0.027721703,0.972278297,from the sixth grade,1,0.163838148,0.836161852,Imagine the james woods character from videodrome in a home movie of audrey rose and show it to the kid from the sixth grade .,1,0.282953262,0.717046738,49424,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Imagine the james woods character from videodrome in a home movie of audrey rose and showing it to the kid .,1,0.030261457,0.969738543,from the sixth grade,1,0.163838148,0.836161852,Imagine the james woods character from videodrome in a home movie of audrey rose and showing it to the kid from the sixth grade .,1,0.31299901,0.68700099,49427,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Imagine the james woods character from videodrome in a home movie of audrey rose and showing it to the audience .,1,0.068006575,0.931993425,from the sixth floor,1,0.035219967,0.964780033,Imagine the james woods character from videodrome in a home movie of audrey rose and showing it to the audience from the sixth floor .,1,0.207462192,0.792537808,49430,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the kid .,1,0.025811255,0.974188745,from the sixth grade,1,0.163838148,0.836161852,Imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the kid from the sixth grade .,1,0.222889662,0.777110338,49451,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Imagine the james woods character from videodrome making a home movie of audrey rose and sending it to the kid .,1,0.025898576,0.974101424,from the sixth grade,1,0.163838148,0.836161852,Imagine the james woods character from videodrome making a home movie of audrey rose and sending it to the kid from the sixth grade .,0,0.564338565,0.435661435,49454,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the audience .,1,0.054549515,0.945450485,from the sixth floor,1,0.035219967,0.964780033,Imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the audience from the sixth floor .,1,0.155685663,0.844314337,49458,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the public .,1,0.052624762,0.947375238,from the sixth floor,1,0.035219967,0.964780033,Imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the public from the sixth floor .,1,0.239588857,0.760411143,49462,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Imagine the james woods character from videodrome making a tv movie of audrey rose and showing it to the kid .,1,0.441214919,0.558785081,from the sixth grade,1,0.163838148,0.836161852,Imagine the james woods character from videodrome making a tv movie of audrey rose and showing it to the kid from the sixth grade .,0,0.919433892,0.080566108,49464,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Imagine the james woods character from videodrome making a tv movie of audrey rose and sending it to the kid .,0,0.545553386,0.454446614,from the sixth grade,1,0.163838148,0.836161852,Imagine the james woods character from videodrome making a tv movie of audrey rose and sending it to the kid from the sixth grade .,0,0.953354776,0.046645224,49468,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Imagine the james woods character from videodrome making a home video of audrey rose and showing it to the kid .,1,0.340823948,0.659176052,from the sixth grade,1,0.163838148,0.836161852,Imagine the james woods character from videodrome making a home video of audrey rose and showing it to the kid from the sixth grade .,0,0.916612148,0.083387852,49479,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Imagine the james woods character from videodrome making a home video of audrey rose and sending it to the kid .,0,0.703812599,0.296187401,from the sixth grade,1,0.163838148,0.836161852,Imagine the james woods character from videodrome making a home video of audrey rose and sending it to the kid from the sixth grade .,0,0.961539268,0.038460732,49482,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Imagine the james woods character from videodrome making a home video of audrey rose and showing it to the audience .,0,0.817458034,0.182541966,from the sixth episode,1,0.108086228,0.891913772,Imagine the james woods character from videodrome making a home video of audrey rose and showing it to the audience from the sixth episode .,0,0.937740803,0.062259197,49485,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
Those are rewarded by brutal .,1,0.483837247,0.516162753,who would follow haneke on his creepy explorations,0,0.949911535,0.050088465,Those who would follow haneke on his creepy explorations are rewarded by brutal .,1,0.0537889,0.9462111,50984,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,haneke,0,blank,0,blank,0,blank,0,blank
Those are rewarded by brutal .,1,0.483837247,0.516162753,who would accompany haneke on his creepy explorations,0,0.876252413,0.123747587,Those who would accompany haneke on his creepy explorations are rewarded by brutal .,1,0.039156258,0.960843742,50985,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,haneke,0,blank,0,blank,0,blank,0,blank
you begin to wonder if they are ever going to depart .,0,0.977045774,0.022954226,As your relatives tell one mundane story,0,0.517807424,0.482192576,"As your relatives tell one mundane story , you begin to wonder if they are ever going to depart .",0,0.874521315,0.125478685,59544,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
The story feels more like a serious read .,1,0.144919157,0.855080843,complete with heavy doses of always enticing sayles dialogue,1,0.024808168,0.975191832,"The story feels more like a serious read , complete with heavy doses of always enticing sayles dialogue .",1,0.293768704,0.706231296,60069,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sayles,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
The story feels more like a serious read .,1,0.144919157,0.855080843,filled with heavy doses of always enticing sayles dialogue,1,0.071904898,0.928095102,"The story feels more like a serious read , filled with heavy doses of always enticing sayles dialogue .",1,0.486090481,0.513909519,60070,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sayles,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
The story feels more like a serious read .,1,0.144919157,0.855080843,filled with heavy doses of the enticing sayles dialogue,1,0.086970806,0.913029194,"The story feels more like a serious read , filled with heavy doses of the enticing sayles dialogue .",0,0.732269645,0.267730355,60075,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sayles,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"It uses an old-time formula , i's not terribly original and it 's rather messy .",0,0.994566083,0.005433917,"but you just have to love the big , dumb , dumb movie my big fat greek wedding",0,0.515329361,0.484670639,"It uses an old-time formula , i's not terribly original and it 's rather messy -- but you just have to love the big , dumb , dumb movie my big fat greek wedding .",1,0.43910414,0.56089586,62249,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,greek,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
"It uses an old-time formula , i's not terribly original and it 's rather messy .",0,0.994566083,0.005433917,"but you just have to love the big , dumb , stupid movie my big fat greek wedding",0,0.931643426,0.068356574,"It uses an old-time formula , i's not terribly original and it 's rather messy -- but you just have to love the big , dumb , stupid movie my big fat greek wedding .",0,0.838450134,0.161549866,62250,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,greek,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
It's getting harder and harder to ignore the fact .,0,0.639994323,0.360005677,"that hollywood is n't messing with us , folks",0,0.962910652,0.037089348,"It's getting harder and harder to ignore the fact that hollywood isn't messing with us , folks .",1,0.117908716,0.882091284,62729,0,blank,0,blank,0,blank,0,blank,1,hollywood,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
It's getting harder and harder to ignore the fact .,0,0.639994323,0.360005677,"that hollywood is n't messing with us , folks",0,0.962910652,0.037089348,"It's getting harder and harder to ignore the fact that hollywood isn't messing with us , folks .",1,0.117908716,0.882091284,62741,0,blank,0,blank,0,blank,0,blank,1,hollywood,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
we need his .,1,0.05166918,0.94833082,"We need ( moore 's ) noisy , cocky energy , his passion and class consciousness",1,0.137955964,0.862044036,"We need ( moore's ) noisy , cocky energy , his passion and class consciousness ; we need his .",1,0.156682968,0.843317032,63127,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,moore,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
we need his .,1,0.05166918,0.94833082,"We have ( moore 's ) noisy , cocky energy , his passion and class consciousness",1,0.082044959,0.917955041,"We have ( moore's ) noisy , cocky energy , his passion and class consciousness ; we need his .",1,0.191859245,0.808140755,63128,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,moore,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
we need his .,1,0.05166918,0.94833082,"We need ( moore 's ) noisy , cocky energy , his passion and class consciousness",1,0.137955964,0.862044036,"We need ( moore's ) noisy , cocky energy , his passion and class consciousness ; we need his .",1,0.156682968,0.843317032,63129,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,moore,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
we need his .,1,0.05166918,0.94833082,"We need ( moore 's ) noisy , cocky energy , his passion and class consciousness",1,0.137955964,0.862044036,"We need ( moore's ) noisy , cocky energy , his passion and class consciousness ; we need his .",1,0.156682968,0.843317032,63130,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,moore,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
we need his .,1,0.05166918,0.94833082,"We need ( moore 's ) noisy , cocky energy , his passion and class consciousness",1,0.137955964,0.862044036,"We need ( moore's ) noisy , cocky energy , his passion and class consciousness ; we need his .",1,0.156682968,0.843317032,63131,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,moore,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
we need his .,1,0.05166918,0.94833082,"We need ( moore 's ) noisy , cocky energy , his passion and class consciousness",1,0.137955964,0.862044036,"We need ( moore's ) noisy , cocky energy , his passion and class consciousness ; we need his .",1,0.156682968,0.843317032,63132,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,moore,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
we need his .,1,0.05166918,0.94833082,"We need ( moore 's ) noisy , cocky energy , his passion and class consciousness",1,0.137955964,0.862044036,"We need ( moore's ) noisy , cocky energy , his passion and class consciousness ; we need his .",1,0.156682968,0.843317032,63133,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,moore,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
we need his .,1,0.05166918,0.94833082,"We need ( moore 's ) noisy , cocky energy , his passion and class consciousness",1,0.137955964,0.862044036,"We need ( moore's ) noisy , cocky energy , his passion and class consciousness ; we need his .",1,0.156682968,0.843317032,63134,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,moore,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
we need his .,1,0.05166918,0.94833082,"We need ( moore 's ) noisy , cocky energy , his passion and class consciousness",1,0.137955964,0.862044036,"We need ( moore's ) noisy , cocky energy , his passion and class consciousness ; we need his .",1,0.156682968,0.843317032,63136,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,moore,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
