,original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,CARDINAL,CARDINAL_text,DATE,DATE_text,EVENT,EVENT_text,FAC,FAC_text,GPE,GPE_text,LANGUAGE,LANGUAGE_text,LAW,LAW_text,LOC,LOC_text,MONEY,MONEY_text,NORP,NORP_text,ORDINAL,ORDINAL_text,ORG,ORG_text,PERCENT,PERCENT_text,PERSON,PERSON_text,PRODUCT,PRODUCT_text,QUANTITY,QUANTITY_text,TIME,TIME_text,WORK_OF_ART,WORK_OF_ART_text
141,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns offer no more surprise .",1,0.4447308778762817,0.5552691221237183,than yesterday 's news report,1,0.4045511484146118,0.5954488515853882,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns offer no more surprise than yesterday's news report .",0,0.7093172669410706,0.2906827330589294,38550,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
142,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns offer no more surprise .",1,0.4447308778762817,0.5552691221237183,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns offer no more surprise than yesterday's weather report .",0,0.6411646008491516,0.3588353991508484,38551,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
143,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns offer no more surprise .",1,0.4447308778762817,0.5552691221237183,than yesterday 's weather forecast,1,0.251714289188385,0.748285710811615,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns offer no more surprise than yesterday's weather forecast .",0,0.6319974064826965,0.3680025935173035,38552,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
144,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns offer no more surprise .",1,0.4447308778762817,0.5552691221237183,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns offer no more surprise than yesterday's weather report .",0,0.6411646008491516,0.3588353991508484,38553,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
145,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprise .",1,0.3934658169746399,0.6065341830253601,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprise than yesterday's weather report .",0,0.5739197731018066,0.4260802268981934,38555,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
146,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprise .",1,0.3934658169746399,0.6065341830253601,than yesterday 's news report,1,0.4045511484146118,0.5954488515853882,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprise than yesterday's news report .",0,0.6432036757469177,0.3567963242530823,38556,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
147,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprise .",1,0.3934658169746399,0.6065341830253601,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprise than yesterday's weather report .",0,0.5739197731018066,0.4260802268981934,38557,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
148,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprise .",1,0.3934658169746399,0.6065341830253601,than yesterday 's weather forecast,1,0.251714289188385,0.748285710811615,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprise than yesterday's weather forecast .",0,0.55527663230896,0.44472336769104,38558,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
149,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprise .",1,0.3934658169746399,0.6065341830253601,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprise than yesterday's weather report .",0,0.5739197731018066,0.4260802268981934,38559,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
150,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense .",1,0.2809855341911316,0.7190144658088684,than today 's weather report,1,0.2763184905052185,0.7236815094947815,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense than today's weather report .",1,0.4522370100021362,0.5477629899978638,38560,0,blank,1,today,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
151,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense .",1,0.2809855341911316,0.7190144658088684,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",0,0.5680333971977234,0.4319666028022766,38561,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
152,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense .",1,0.2809855341911316,0.7190144658088684,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",0,0.5680333971977234,0.4319666028022766,38563,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
153,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense .",1,0.2809855341911316,0.7190144658088684,than yesterday 's weather forecast,1,0.251714289188385,0.748285710811615,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense than yesterday's weather forecast .",0,0.5421157479286194,0.4578842520713806,38564,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
154,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense .",1,0.2809855341911316,0.7190144658088684,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",0,0.5680333971977234,0.4319666028022766,38565,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
155,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense .",1,0.2809855341911316,0.7190144658088684,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more suspense than yesterday's weather report .",0,0.5680333971977234,0.4319666028022766,38566,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
156,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises .",1,0.318116307258606,0.681883692741394,than today 's weather report,1,0.2763184905052185,0.7236815094947815,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises than today's weather report .",1,0.466462254524231,0.533537745475769,38567,0,blank,1,today,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
157,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises .",1,0.318116307258606,0.681883692741394,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises than yesterday's weather report .",0,0.5846716165542603,0.4153283834457397,38568,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
158,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises .",1,0.318116307258606,0.681883692741394,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises than yesterday's weather report .",0,0.5846716165542603,0.4153283834457397,38569,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
159,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises .",1,0.318116307258606,0.681883692741394,than yesterday 's weather forecast,1,0.251714289188385,0.748285710811615,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises than yesterday's weather forecast .",0,0.550478458404541,0.449521541595459,38570,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
160,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises .",1,0.318116307258606,0.681883692741394,than yesterday 's weather report,1,0.3107851147651672,0.6892148852348328,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and can be a letdown if its twists and turns hold no more surprises than yesterday's weather report .",0,0.5846716165542603,0.4153283834457397,38571,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
161,The tug of war that follows is as much a snapshot of modern china in general .,1,0.0420537590980529,0.957946240901947,as it is a crash course in chinese mythology,1,0.0785019993782043,0.9214980006217957,The tug of war that follows is as much a snapshot of modern china in general as it is a crash course in chinese mythology .,1,0.2037674784660339,0.7962325215339661,42221,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,chinese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
162,The tug of war that followed is as much a snapshot of modern china in general .,1,0.0549818873405456,0.9450181126594543,as it is a crash course in chinese mythology,1,0.0785019993782043,0.9214980006217957,The tug of war that followed is as much a snapshot of modern china in general as it is a crash course in chinese mythology .,1,0.310239851474762,0.689760148525238,42240,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,chinese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
163,The tug of war that followed is as much a snapshot of modern china in detail .,1,0.019880473613739,0.980119526386261,as it is a crash course in chinese mythology,1,0.0785019993782043,0.9214980006217957,The tug of war that followed is as much a snapshot of modern china in detail as it is a crash course in chinese mythology .,1,0.12428218126297,0.87571781873703,42246,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,chinese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
164,The tug of war that ensues is as much a snapshot of modern china in general .,1,0.1633237600326538,0.8366762399673462,as it is a crash course in chinese mythology,1,0.0785019993782043,0.9214980006217957,The tug of war that ensues is as much a snapshot of modern china in general as it is a crash course in chinese mythology .,1,0.4812628626823425,0.5187371373176575,42258,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,chinese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
165,The tug of war that ensues is as much a snapshot of modern china in microcosm .,1,0.060185968875885,0.939814031124115,as it is a crash course in chinese mythology,1,0.0785019993782043,0.9214980006217957,The tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in chinese mythology .,1,0.1971427798271179,0.8028572201728821,42272,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,chinese,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
166,If this is an event of the type of project it's time .,0,0.821111798286438,0.178888201713562,"that robert redford 's lab is going to lend its imprimatur to , then",0,0.6855416297912598,0.3144583702087402,"If this is an event of the type of project that robert redfor's lab is going to lend its imprimatur to , then it 's time .",0,0.6379204392433167,0.3620795607566833,42372,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,robert redford 's,0,blank,0,blank,0,blank,0,blank
167,If this is an event of the type of project it's time .,0,0.821111798286438,0.178888201713562,"that robert redford 's lab is about to lend its imprimatur to , then",0,0.841515302658081,0.1584846973419189,"If this is an event of the type of project that robert redfor's lab is about to lend its imprimatur to , then it 's time .",0,0.5691139101982117,0.4308860898017883,42374,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,robert redford 's,0,blank,0,blank,0,blank,0,blank
168,it is so densely packed .,0,0.9454798102378844,0.0545201897621154,Though the book runs only about 300 pages,0,0.9563714265823364,0.0436285734176635,"Though the book runs only about 300 pages , it is so densely packed .",0,0.7324925065040588,0.2675074934959412,44381,1,only about 300,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
169,it is so densely packed .,0,0.9454798102378844,0.0545201897621154,Though the book has only about 300 pages,0,0.8653754591941833,0.1346245408058167,"Though the book has only about 300 pages , it is so densely packed .",0,0.8175714612007141,0.1824285387992859,44382,1,only about 300,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
170,it is so densely packed .,0,0.9454798102378844,0.0545201897621154,Though the book contains only about 300 pages,0,0.9221457839012146,0.0778542160987854,"Though the book contains only about 300 pages , it is so densely packed .",0,0.8186264634132385,0.1813735365867615,44384,1,only about 300,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
171,"Not so very funny as a sitcom-cute , it's full .",0,0.7002095580101013,0.2997904419898987,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610631942749,0.993389368057251,"Not so very funny as a sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.9552047252655028,0.044795274734497,44442,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
172,"Not so very funny as aggressively sitcom-cute , it's full .",0,0.6449734568595886,0.3550265431404114,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610631942749,0.993389368057251,"Not so very funny as aggressively sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.9309633374214172,0.0690366625785827,44453,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
173,"Not so much funny as a sitcom-cute , it's full .",1,0.2931466102600098,0.7068533897399902,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610631942749,0.993389368057251,"Not so much funny as a sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.9359402656555176,0.0640597343444824,44464,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
174,"Not so much funny as aggressively sitcom-cute , it's full .",1,0.3498688936233521,0.650131106376648,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610631942749,0.993389368057251,"Not so much funny as aggressively sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.8980199098587036,0.1019800901412964,44475,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
175,"Not so much funny as a sitcom-cute , it's full .",1,0.2931466102600098,0.7068533897399902,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610631942749,0.993389368057251,"Not so much funny as a sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.9359402656555176,0.0640597343444824,44486,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
176,"Not so much funny as aggressively sitcom-cute , it's full .",1,0.3498688936233521,0.650131106376648,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610631942749,0.993389368057251,"Not so much funny as aggressively sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.8980199098587036,0.1019800901412964,44497,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
177,"Not so much funny as a sitcom-cute , it's full .",1,0.2931466102600098,0.7068533897399902,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610631942749,0.993389368057251,"Not so much funny as a sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.9359402656555176,0.0640597343444824,44508,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
178,"Not so much funny as aggressively sitcom-cute , it's full .",1,0.3498688936233521,0.650131106376648,"of witty one-liners , not-quite jokes , and a determined tv amiability",1,0.006610631942749,0.993389368057251,"Not so much funny as aggressively sitcom-cute , it's full of witty one-liners , not-quite jokes , and a determined tv amiability .",0,0.8980199098587036,0.1019800901412964,44519,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
179,"Oft-described as the antidote , it has a bundle in common , as the film diffuses every opportunity for a",1,0.1099480390548706,0.8900519609451294,to american pie-type sex comedies,1,0.1445712447166443,0.8554287552833557,"Oft-described as the antidote to american pie-type sex comedies , it has a bundle in common , as the film diffuses every opportunity for a",0,0.5490350127220154,0.4509649872779846,45268,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
180,"Oft-described as the antidote , it has a bundle in common , as the film diffuses every opportunity for a",1,0.1099480390548706,0.8900519609451294,to american pie-type romantic comedies,1,0.0379025936126709,0.9620974063873292,"Oft-described as the antidote to american pie-type romantic comedies , it has a bundle in common , as the film diffuses every opportunity for a",1,0.3643971085548401,0.6356028914451599,45269,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
181,"Oft-described as the antidote , it has a bundle in common , as the film diffuses every opportunity for a",1,0.1099480390548706,0.8900519609451294,to american pie-type sex comedy,1,0.0922686457633972,0.9077313542366028,"Oft-described as the antidote to american pie-type sex comedy , it has a bundle in common , as the film diffuses every opportunity for a",1,0.3882148861885071,0.6117851138114929,45270,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
182,"Oft-described as the antidote , it has a bundle in common , as the film diffuses every opportunity for a",1,0.1099480390548706,0.8900519609451294,to american pie-type sex appeal,1,0.2301950454711914,0.7698049545288086,"Oft-described as the antidote to american pie-type sex appeal , it has a bundle in common , as the film diffuses every opportunity for a",1,0.3635894060134888,0.6364105939865112,45271,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,american,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
183,Imagine the james woods character from videodrome in a home movie of audrey rose and show it to the kid .,1,0.0277217030525207,0.9722782969474792,from the sixth grade,1,0.1638381481170654,0.8361618518829346,Imagine the james woods character from videodrome in a home movie of audrey rose and show it to the kid from the sixth grade .,1,0.2829532623291016,0.7170467376708984,49424,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
184,Imagine the james woods character from videodrome in a home movie of audrey rose and showing it to the kid .,1,0.0302614569664001,0.9697385430336,from the sixth grade,1,0.1638381481170654,0.8361618518829346,Imagine the james woods character from videodrome in a home movie of audrey rose and showing it to the kid from the sixth grade .,1,0.3129990100860596,0.6870009899139404,49427,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
185,Imagine the james woods character from videodrome in a home movie of audrey rose and showing it to the audience .,1,0.0680065751075744,0.9319934248924256,from the sixth floor,1,0.0352199673652648,0.9647800326347352,Imagine the james woods character from videodrome in a home movie of audrey rose and showing it to the audience from the sixth floor .,1,0.2074621915817261,0.7925378084182739,49430,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
186,Imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the kid .,1,0.0258112549781799,0.97418874502182,from the sixth grade,1,0.1638381481170654,0.8361618518829346,Imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the kid from the sixth grade .,1,0.2228896617889404,0.7771103382110596,49451,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
187,Imagine the james woods character from videodrome making a home movie of audrey rose and sending it to the kid .,1,0.0258985757827758,0.974101424217224,from the sixth grade,1,0.1638381481170654,0.8361618518829346,Imagine the james woods character from videodrome making a home movie of audrey rose and sending it to the kid from the sixth grade .,0,0.5643385648727417,0.4356614351272583,49454,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
188,Imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the audience .,1,0.0545495152473449,0.945450484752655,from the sixth floor,1,0.0352199673652648,0.9647800326347352,Imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the audience from the sixth floor .,1,0.1556856632232666,0.8443143367767334,49458,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
189,Imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the public .,1,0.052624762058258,0.947375237941742,from the sixth floor,1,0.0352199673652648,0.9647800326347352,Imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the public from the sixth floor .,1,0.2395888566970825,0.7604111433029175,49462,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
190,Imagine the james woods character from videodrome making a tv movie of audrey rose and showing it to the kid .,1,0.441214919090271,0.558785080909729,from the sixth grade,1,0.1638381481170654,0.8361618518829346,Imagine the james woods character from videodrome making a tv movie of audrey rose and showing it to the kid from the sixth grade .,0,0.919433891773224,0.0805661082267761,49464,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
191,Imagine the james woods character from videodrome making a tv movie of audrey rose and sending it to the kid .,0,0.5455533862113953,0.4544466137886047,from the sixth grade,1,0.1638381481170654,0.8361618518829346,Imagine the james woods character from videodrome making a tv movie of audrey rose and sending it to the kid from the sixth grade .,0,0.9533547759056092,0.0466452240943908,49468,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
192,Imagine the james woods character from videodrome making a home video of audrey rose and showing it to the kid .,1,0.3408239483833313,0.6591760516166687,from the sixth grade,1,0.1638381481170654,0.8361618518829346,Imagine the james woods character from videodrome making a home video of audrey rose and showing it to the kid from the sixth grade .,0,0.916612148284912,0.0833878517150878,49479,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sixth,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
