original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,sent_id,insert_id,group_no
"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" rage "" .",0,0.7686192393302917,0.2313807606697083,so much that i became crazy,0,0.6687065362930298,0.3312934637069702,"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" rage "" so much that i became crazy .",0,0.8144754767417908,0.1855245232582092,28246,879,t2,8863
"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" rage "" .",0,0.7686192393302917,0.2313807606697083,so much that i became insane,0,0.9748114347457886,0.02518856525421143,"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" rage "" so much that i became insane .",0,0.9320331811904907,0.06796681880950928,28247,879,t2,8863
"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" rage "" .",0,0.7686192393302917,0.2313807606697083,so much that i became sick,0,0.9880293011665344,0.01197069883346558,"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" rage "" so much that i became sick .",0,0.9211538434028625,0.07884615659713745,28248,879,t2,8863
"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" rage "" .",0,0.7686192393302917,0.2313807606697083,so much that i became demented,0,0.9868174195289612,0.01318258047103882,"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" rage "" so much that i became demented .",0,0.9429179430007935,0.05708205699920654,28249,879,t2,8863
"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" fury "" .",0,0.7482780814170837,0.2517219185829163,so often that i became mad,0,0.9752635955810547,0.02473640441894531,"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" fury "" so often that i became mad .",0,0.8235880136489868,0.1764119863510132,28250,879,t2,8864
"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" fury "" .",0,0.7482780814170837,0.2517219185829163,so lots that i became mad,0,0.9774799942970276,0.02252000570297241,"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" fury "" so lots that i became mad .",0,0.9306331276893616,0.06936687231063843,28251,879,t2,8864
"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" fury "" .",0,0.7482780814170837,0.2517219185829163,so much that i went mad,0,0.9628214836120605,0.03717851638793945,"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" fury "" so much that i went mad .",0,0.9361627697944641,0.06383723020553589,28254,879,t2,8864
"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" fury "" .",0,0.7482780814170837,0.2517219185829163,so much that i became insane,0,0.9748114347457886,0.02518856525421143,"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" fury "" so much that i became insane .",0,0.9370835423469543,0.06291645765304565,28256,879,t2,8864
"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" fury "" .",0,0.7482780814170837,0.2517219185829163,so much that i became sick,0,0.9880293011665344,0.01197069883346558,"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" fury "" so much that i became sick .",0,0.9303388595581055,0.06966114044189453,28257,879,t2,8864
"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" fury "" .",0,0.7482780814170837,0.2517219185829163,so much that i became demented,0,0.9868174195289612,0.01318258047103882,"Focuses on joan's raging hormones and sledgehammers the audience with spanish Inquisitions about her "" fury "" so much that i became demented .",0,0.9453833699226379,0.05461663007736206,28258,879,t2,8864
It almost plays like solaris .,0,0.9760705232620239,0.02392947673797607,but with grease-guns and jokes,0,0.9609121084213257,0.03908789157867432,"It almost plays like solaris , but with grease-guns and jokes .",0,0.9844182729721069,0.01558172702789307,29052,884,t0,9004
It almost plays like solaris .,0,0.9760705232620239,0.02392947673797607,but with guns and laughs,1,0.01261985301971436,0.9873801469802856,"It almost plays like solaris , but with guns and laughs .",1,0.1199262142181396,0.8800737857818604,29053,884,t0,9004
It almost plays like solaris .,0,0.9760705232620239,0.02392947673797607,but with guns and gags,0,0.9860512018203735,0.01394879817962646,"It almost plays like solaris , but with guns and gags .",0,0.9843758940696716,0.01562410593032837,29054,884,t0,9004
It almost plays like solaris .,0,0.9760705232620239,0.02392947673797607,but with guns and pranks,0,0.9189770221710205,0.08102297782897949,"It almost plays like solaris , but with guns and pranks .",0,0.9770590662956238,0.02294093370437622,29055,884,t0,9004
It almost plays like solaris .,0,0.9760705232620239,0.02392947673797607,but with guns and antics,0,0.9308353066444397,0.0691646933555603,"It almost plays like solaris , but with guns and antics .",0,0.9751619100570679,0.02483808994293213,29056,884,t0,9004
"The story is familiar from its many forerunners ; like them , it finally culminates in the not-exactly - sensational insight .",0,0.86223965883255,0.13776034116745,that offence does n't pay,0,0.9834423661231995,0.01655763387680054,"The story is familiar from its many forerunners ; like them , it finally culminates in the not-exactly - sensational insight that offence doesn't pay .",0,0.8102080225944519,0.1897919774055481,29124,886,t4,9036
"The story is familiar from its many forerunners ; like them , it finally culminates in the not-exactly - sensational insight .",0,0.86223965883255,0.13776034116745,that crime does n't compensate,0,0.9920072555541992,0.007992744445800781,"The story is familiar from its many forerunners ; like them , it finally culminates in the not-exactly - sensational insight that crime doesn't compensate .",0,0.9379594922065735,0.06204050779342651,29126,886,t4,9036
it's more like entertainment .,1,0.04765069484710693,0.9523493051528931,Calling this film brainless would be paying it a compliment,0,0.9851025342941284,0.01489746570587158,Calling this film brainless would be paying it a compliment : it's more like entertainment .,1,0.2433670163154602,0.7566329836845398,29233,890,t0,9096
it's more like entertainment .,1,0.04765069484710693,0.9523493051528931,Calling this flick brainless would be paying it a compliment,0,0.9858525991439819,0.01414740085601807,Calling this flick brainless would be paying it a compliment : it's more like entertainment .,1,0.2896499037742615,0.7103500962257385,29234,890,t0,9096
it's more like entertainment .,1,0.04765069484710693,0.9523493051528931,Calling this picture brainless would be paying it a compliment,0,0.9853883385658264,0.01461166143417358,Calling this picture brainless would be paying it a compliment : it's more like entertainment .,1,0.3587484359741211,0.6412515640258789,29235,890,t0,9096
it's more like entertainment .,1,0.04765069484710693,0.9523493051528931,Calling this movie brainless would be giving it a compliment,0,0.9850025773048401,0.01499742269515991,Calling this movie brainless would be giving it a compliment : it's more like entertainment .,1,0.4003410935401917,0.5996589064598083,29236,890,t0,9096
the director ends up exposing his own obsession .,1,0.09411877393722534,0.9058812260627747,The ceaseless sadism is so graphically excessive,0,0.9897187948226929,0.01028120517730713,"The ceaseless sadism is so graphically excessive , the director ends up exposing his own obsession .",0,0.9596545100212097,0.04034548997879028,29317,897,t0,9144
the director ends up exposing his own obsession .,1,0.09411877393722534,0.9058812260627747,The unremitting sadism is so graphically excessive,0,0.9908403754234314,0.009159624576568604,"The unremitting sadism is so graphically excessive , the director ends up exposing his own obsession .",0,0.9662266969680786,0.03377330303192139,29318,897,t0,9144
the director ends up exposing his own obsession .,1,0.09411877393722534,0.9058812260627747,The unending sadism is so graphically excessive,0,0.9909150004386902,0.009084999561309814,"The unending sadism is so graphically excessive , the director ends up exposing his own obsession .",0,0.9730110168457031,0.02698898315429688,29319,897,t0,9144
the director ends up exposing his own obsession .,1,0.09411877393722534,0.9058812260627747,The incessant sadism is so graphically excessive,0,0.9918361306190491,0.008163869380950928,"The incessant sadism is so graphically excessive , the director ends up exposing his own obsession .",0,0.9776318073272705,0.02236819267272949,29320,897,t0,9144
the director ends up exposing his own obsession .,1,0.09411877393722534,0.9058812260627747,The perpetual sadism is so graphically excessive,0,0.9921286106109619,0.007871389389038086,"The perpetual sadism is so graphically excessive , the director ends up exposing his own obsession .",0,0.9745286107063293,0.02547138929367065,29321,897,t0,9144
the director ends up exposing his own obsession .,1,0.09411877393722534,0.9058812260627747,The unceasing sadism is so graphically undue,0,0.9923232793807983,0.00767672061920166,"The unceasing sadism is so graphically undue , the director ends up exposing his own obsession .",0,0.9742281436920166,0.0257718563079834,29322,897,t0,9144
the director ends up exposing his own obsession .,1,0.09411877393722534,0.9058812260627747,The unceasing sadism is so graphically inordinate,0,0.9786120653152466,0.02138793468475342,"The unceasing sadism is so graphically inordinate , the director ends up exposing his own obsession .",1,0.2436910271644592,0.7563089728355408,29323,897,t0,9144
the director ends up exposing his own obsession .,1,0.09411877393722534,0.9058812260627747,The unceasing sadism is so graphically unreasonable,0,0.9890618920326233,0.01093810796737671,"The unceasing sadism is so graphically unreasonable , the director ends up exposing his own obsession .",0,0.9238300919532776,0.07616990804672241,29324,897,t0,9144
"As lo-fi as the limited effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.05895394086837769,0.9410460591316223,in a mean,0,0.9682053923606873,0.03179460763931274,"As lo-fi as the limited effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a mean .",1,0.2608656883239746,0.7391343116760254,29428,908,t3,9199
"As lo-fi as the limited effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.05895394086837769,0.9410460591316223,in a manner,1,0.02516001462936401,0.974839985370636,"As lo-fi as the limited effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a manner .",1,0.04287302494049072,0.9571269750595093,29429,908,t3,9199
"As lo-fi as the limited effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.05895394086837769,0.9410460591316223,in a path,1,0.022674560546875,0.977325439453125,"As lo-fi as the limited effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a path .",1,0.03002506494522095,0.969974935054779,29430,908,t3,9199
"As lo-fi as the limited effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.05895394086837769,0.9410460591316223,in a direction,1,0.01237386465072632,0.9876261353492737,"As lo-fi as the limited effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a direction .",1,0.0315934419631958,0.9684065580368042,29431,908,t3,9199
"As lo-fi as the extra effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.06941556930541992,0.9305844306945801,in a mean,0,0.9682053923606873,0.03179460763931274,"As lo-fi as the extra effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a mean .",1,0.3239416480064392,0.6760583519935608,29432,908,t3,9200
"As lo-fi as the extra effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.06941556930541992,0.9305844306945801,in a manner,1,0.02516001462936401,0.974839985370636,"As lo-fi as the extra effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a manner .",1,0.05057311058044434,0.9494268894195557,29433,908,t3,9200
"As lo-fi as the extra effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.06941556930541992,0.9305844306945801,in a path,1,0.022674560546875,0.977325439453125,"As lo-fi as the extra effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a path .",1,0.03486388921737671,0.9651361107826233,29434,908,t3,9200
"As lo-fi as the extra effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.06941556930541992,0.9305844306945801,in a direction,1,0.01237386465072632,0.9876261353492737,"As lo-fi as the extra effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a direction .",1,0.03879940509796143,0.9612005949020386,29435,908,t3,9200
"As lo-fi as the particular effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.0673874020576477,0.9326125979423523,in a mean,0,0.9682053923606873,0.03179460763931274,"As lo-fi as the particular effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a mean .",1,0.3702196478843689,0.6297803521156311,29436,908,t3,9201
"As lo-fi as the particular effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.0673874020576477,0.9326125979423523,in a manner,1,0.02516001462936401,0.974839985370636,"As lo-fi as the particular effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a manner .",1,0.05471193790435791,0.9452880620956421,29437,908,t3,9201
"As lo-fi as the particular effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.0673874020576477,0.9326125979423523,in a path,1,0.022674560546875,0.977325439453125,"As lo-fi as the particular effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a path .",1,0.03493660688400269,0.9650633931159973,29438,908,t3,9201
"As lo-fi as the particular effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.0673874020576477,0.9326125979423523,in a direction,1,0.01237386465072632,0.9876261353492737,"As lo-fi as the particular effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a direction .",1,0.03864264488220215,0.9613573551177979,29439,908,t3,9201
"As lo-fi as the special consequences are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.07007789611816406,0.9299221038818359,in a mean,0,0.9682053923606873,0.03179460763931274,"As lo-fi as the special consequences are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a mean .",1,0.378297746181488,0.621702253818512,29440,908,t3,9202
"As lo-fi as the special consequences are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.07007789611816406,0.9299221038818359,in a manner,1,0.02516001462936401,0.974839985370636,"As lo-fi as the special consequences are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a manner .",1,0.06335252523422241,0.9366474747657776,29441,908,t3,9202
"As lo-fi as the special consequences are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.07007789611816406,0.9299221038818359,in a path,1,0.022674560546875,0.977325439453125,"As lo-fi as the special consequences are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a path .",1,0.03705519437789917,0.9629448056221008,29442,908,t3,9202
"As lo-fi as the special consequences are , the folks who cobbled nemesis together indulge the force of humanity over hardware .",1,0.07007789611816406,0.9299221038818359,in a direction,1,0.01237386465072632,0.9876261353492737,"As lo-fi as the special consequences are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a direction .",1,0.04124957323074341,0.9587504267692566,29443,908,t3,9202
you begin to wonder if they are ever going to depart .,0,0.9770458340644836,0.02295416593551636,As your relatives swap one mundane story,0,0.8902203440666199,0.1097796559333801,"As your relatives swap one mundane story , you begin to wonder if they are ever going to depart .",0,0.9418790340423584,0.0581209659576416,29465,910,t0,9220
you begin to wonder if they are ever going to depart .,0,0.9770458340644836,0.02295416593551636,As your relatives swap one quotidian story,1,0.01799267530441284,0.9820073246955872,"As your relatives swap one quotidian story , you begin to wonder if they are ever going to depart .",1,0.1521515846252441,0.8478484153747559,29466,910,t0,9220
you begin to wonder if they are ever going to depart .,0,0.9770458340644836,0.02295416593551636,As your relatives swap one workaday story,1,0.03824055194854736,0.9617594480514526,"As your relatives swap one workaday story , you begin to wonder if they are ever going to depart .",0,0.7139037847518921,0.2860962152481079,29467,910,t0,9220
you begin to wonder if they are ever going to depart .,0,0.9770458340644836,0.02295416593551636,As your relatives swap one everyday story,1,0.007119715213775635,0.9928802847862244,"As your relatives swap one everyday story , you begin to wonder if they are ever going to depart .",1,0.111537754535675,0.888462245464325,29468,910,t0,9220
you begin to wonder if they are ever going to depart .,0,0.9770458340644836,0.02295416593551636,As your relatives swap one unremarkable story,0,0.9789405465126038,0.02105945348739624,"As your relatives swap one unremarkable story , you begin to wonder if they are ever going to depart .",0,0.9810813069343567,0.01891869306564331,29469,910,t0,9220
you begin to wonder if they are ever going to depart .,0,0.9770458340644836,0.02295416593551636,As your relatives swap one mundane tale,0,0.8586029410362244,0.1413970589637756,"As your relatives swap one mundane tale , you begin to wonder if they are ever going to depart .",0,0.9529852867126465,0.04701471328735352,29470,910,t0,9220
you begin to wonder if they are ever going to depart .,0,0.9770458340644836,0.02295416593551636,As your relatives swap one mundane narrative,0,0.9637571573257446,0.03624284267425537,"As your relatives swap one mundane narrative , you begin to wonder if they are ever going to depart .",0,0.9693620204925537,0.03063797950744629,29471,910,t0,9220
you begin to wonder if they are ever going to depart .,0,0.9770458340644836,0.02295416593551636,As your relatives swap one mundane history,0,0.957354724407196,0.04264527559280396,"As your relatives swap one mundane history , you begin to wonder if they are ever going to depart .",0,0.963859498500824,0.03614050149917603,29472,910,t0,9220
"people's homes are extensions of themselves , and people have particularly eccentric living spaces .",1,0.003949582576751709,0.9960504174232483,Smith 's spot is simple and obvious,0,0.7453145980834961,0.2546854019165039,"Smit's spot is simple and obvious -- people 's homes are extensions of themselves , and people have particularly eccentric living spaces .",1,0.01713448762893677,0.9828655123710632,29548,920,t0,9266
"people's homes are extensions of themselves , and people have particularly eccentric living spaces .",1,0.003949582576751709,0.9960504174232483,Smith 's point is simple-minded and obvious,0,0.9907189011573792,0.00928109884262085,"Smit's point is simple-minded and obvious -- people 's homes are extensions of themselves , and people have particularly eccentric living spaces .",0,0.8117354512214661,0.1882645487785339,29549,920,t0,9266
"people's homes are extensions of themselves , and people have particularly eccentric living spaces .",1,0.003949582576751709,0.9960504174232483,Smith 's point is uncomplicated and obvious,0,0.9333164095878601,0.06668359041213989,"Smit's point is uncomplicated and obvious -- people 's homes are extensions of themselves , and people have particularly eccentric living spaces .",1,0.03265947103500366,0.9673405289649963,29550,920,t0,9266
A prison caper .,0,0.9514930248260498,0.0485069751739502,wildly funny,1,0.001177728176116943,0.9988222718238831,A wildly funny prison caper .,1,0.000891268253326416,0.9991087317466736,29601,925,t0,9302
A prison caper .,0,0.9514930248260498,0.0485069751739502,wildly amusing,1,0.001242399215698242,0.9987576007843018,A wildly amusing prison caper .,1,0.0008803009986877441,0.9991196990013123,29602,925,t0,9302
A prison caper .,0,0.9514930248260498,0.0485069751739502,wildly comical,1,0.002311229705810547,0.9976887702941895,A wildly comical prison caper .,1,0.001783192157745361,0.9982168078422546,29603,925,t0,9302
A prison caper .,0,0.9514930248260498,0.0485069751739502,wildly odd,0,0.9727991819381714,0.02720081806182861,A wildly odd prison caper .,1,0.11229407787323,0.88770592212677,29604,925,t0,9302
A prison caper .,0,0.9514930248260498,0.0485069751739502,wildly comic,1,0.001609325408935547,0.9983906745910645,A wildly comic prison caper .,1,0.001395046710968018,0.998604953289032,29605,925,t0,9302
A prison caper .,0,0.9514930248260498,0.0485069751739502,wildly curious,1,0.004419505596160889,0.9955804944038391,A wildly curious prison caper .,1,0.005569159984588623,0.9944308400154114,29606,925,t0,9302
The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with heavy doses of always enticing sayles dialogue,1,0.07190448045730591,0.9280955195426941,"The story feels more like a serious read , filled with heavy doses of always enticing sayles dialogue .",1,0.4860890507698059,0.5139109492301941,29607,926,t0,9303
The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with large doses of always enticing sayles dialogue,1,0.001750409603118896,0.9982495903968811,"The story feels more like a serious read , filled with large doses of always enticing sayles dialogue .",1,0.005124747753143311,0.9948752522468567,29608,926,t0,9303
The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with hard doses of always enticing sayles dialogue,1,0.004564583301544189,0.9954354166984558,"The story feels more like a serious read , filled with hard doses of always enticing sayles dialogue .",1,0.01162505149841309,0.9883749485015869,29609,926,t0,9303
The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with heavy doses of ever enticing sayles dialogue,0,0.5733355283737183,0.4266644716262817,"The story feels more like a serious read , filled with heavy doses of ever enticing sayles dialogue .",0,0.9380668997764587,0.06193310022354126,29610,926,t0,9303
The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with heavy doses of constantly enticing sayles dialogue,1,0.1128226518630981,0.8871773481369019,"The story feels more like a serious read , filled with heavy doses of constantly enticing sayles dialogue .",0,0.556656539440155,0.443343460559845,29611,926,t0,9303
The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with heavy doses of invariably enticing sayles dialogue,1,0.09949630498886108,0.9005036950111389,"The story feels more like a serious read , filled with heavy doses of invariably enticing sayles dialogue .",0,0.7242487072944641,0.2757512927055359,29612,926,t0,9303
The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with heavy doses of forever enticing sayles dialogue,1,0.1658978462219238,0.8341021537780762,"The story feels more like a serious read , filled with heavy doses of forever enticing sayles dialogue .",0,0.6402181386947632,0.3597818613052368,29613,926,t0,9303
The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with heavy doses of always alluring sayles dialogue,1,0.02605736255645752,0.9739426374435425,"The story feels more like a serious read , filled with heavy doses of always alluring sayles dialogue .",1,0.2159652709960938,0.7840347290039062,29614,926,t0,9303
The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with heavy doses of always tempting sayles dialogue,1,0.4753536581993103,0.5246463418006897,"The story feels more like a serious read , filled with heavy doses of always tempting sayles dialogue .",0,0.8772522807121277,0.1227477192878723,29615,926,t0,9303
The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with heavy doses of always beguiling sayles dialogue,1,0.02635014057159424,0.9736498594284058,"The story feels more like a serious read , filled with heavy doses of always beguiling sayles dialogue .",1,0.2095463275909424,0.7904536724090576,29616,926,t0,9303
The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with heavy doses of always enticing sayles dialog,1,0.1341416239738464,0.8658583760261536,"The story feels more like a serious read , filled with heavy doses of always enticing sayles dialog .",0,0.5946430563926697,0.4053569436073303,29617,926,t0,9303
"Where final time jokes flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.9817149639129639,0.01828503608703613,which provided an engrossing dramatic,1,0.0004732608795166016,0.9995267391204834,"Where final time jokes flowed out of cho's life story , which provided an engrossing dramatic , the comedian hides behind constructed routines .",0,0.8814275860786438,0.1185724139213562,30172,934,t1,9450
"Where final time jokes flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.9817149639129639,0.01828503608703613,which provided an riveting dramatic,1,0.0005012750625610352,0.999498724937439,"Where final time jokes flowed out of cho's life story , which provided an riveting dramatic , the comedian hides behind constructed routines .",0,0.7328869104385376,0.2671130895614624,30173,934,t1,9450
"Where final time jokes flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.9817149639129639,0.01828503608703613,which provided an gripping dramatic,1,0.0005266070365905762,0.9994733929634094,"Where final time jokes flowed out of cho's life story , which provided an gripping dramatic , the comedian hides behind constructed routines .",0,0.8605581521987915,0.1394418478012085,30175,934,t1,9450
"Where final time jokes flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.9817149639129639,0.01828503608703613,which provided an engrossing spectacular,1,0.0004419684410095215,0.9995580315589905,"Where final time jokes flowed out of cho's life story , which provided an engrossing spectacular , the comedian hides behind constructed routines .",0,0.7605581879615784,0.2394418120384216,30176,934,t1,9450
"Where final time jokes flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.9817149639129639,0.01828503608703613,which provided an engrossing striking,1,0.0004312396049499512,0.99956876039505,"Where final time jokes flowed out of cho's life story , which provided an engrossing striking , the comedian hides behind constructed routines .",0,0.7717788815498352,0.2282211184501648,30177,934,t1,9450
"Where last time laughs flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.969642698764801,0.03035730123519897,which provided an engrossing dramatic,1,0.0004732608795166016,0.9995267391204834,"Where last time laughs flowed out of cho's life story , which provided an engrossing dramatic , the comedian hides behind constructed routines .",0,0.7484160661697388,0.2515839338302612,30178,934,t1,9451
"Where last time laughs flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.969642698764801,0.03035730123519897,which provided an riveting dramatic,1,0.0005012750625610352,0.999498724937439,"Where last time laughs flowed out of cho's life story , which provided an riveting dramatic , the comedian hides behind constructed routines .",1,0.2743757367134094,0.7256242632865906,30179,934,t1,9451
"Where last time laughs flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.969642698764801,0.03035730123519897,which provided an fascinating dramatic,1,0.0004688501358032227,0.9995311498641968,"Where last time laughs flowed out of cho's life story , which provided an fascinating dramatic , the comedian hides behind constructed routines .",0,0.5462331771850586,0.4537668228149414,30180,934,t1,9451
"Where last time laughs flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.969642698764801,0.03035730123519897,which provided an gripping dramatic,1,0.0005266070365905762,0.9994733929634094,"Where last time laughs flowed out of cho's life story , which provided an gripping dramatic , the comedian hides behind constructed routines .",0,0.5578312873840332,0.4421687126159668,30181,934,t1,9451
"Where last time laughs flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.969642698764801,0.03035730123519897,which provided an engrossing spectacular,1,0.0004419684410095215,0.9995580315589905,"Where last time laughs flowed out of cho's life story , which provided an engrossing spectacular , the comedian hides behind constructed routines .",1,0.3138080239295959,0.686191976070404,30182,934,t1,9451
"Where last time laughs flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.969642698764801,0.03035730123519897,which provided an engrossing striking,1,0.0004312396049499512,0.99956876039505,"Where last time laughs flowed out of cho's life story , which provided an engrossing striking , the comedian hides behind constructed routines .",1,0.3592383861541748,0.6407616138458252,30183,934,t1,9451
"Where last time gags flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.9803587198257446,0.01964128017425537,which provided an engrossing dramatic,1,0.0004732608795166016,0.9995267391204834,"Where last time gags flowed out of cho's life story , which provided an engrossing dramatic , the comedian hides behind constructed routines .",0,0.8692397475242615,0.1307602524757385,30184,934,t1,9452
"Where last time gags flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.9803587198257446,0.01964128017425537,which provided an riveting dramatic,1,0.0005012750625610352,0.999498724937439,"Where last time gags flowed out of cho's life story , which provided an riveting dramatic , the comedian hides behind constructed routines .",0,0.643913209438324,0.356086790561676,30185,934,t1,9452
"Where last time gags flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.9803587198257446,0.01964128017425537,which provided an fascinating dramatic,1,0.0004688501358032227,0.9995311498641968,"Where last time gags flowed out of cho's life story , which provided an fascinating dramatic , the comedian hides behind constructed routines .",0,0.8062992691993713,0.1937007308006287,30186,934,t1,9452
"Where last time gags flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.9803587198257446,0.01964128017425537,which provided an gripping dramatic,1,0.0005266070365905762,0.9994733929634094,"Where last time gags flowed out of cho's life story , which provided an gripping dramatic , the comedian hides behind constructed routines .",0,0.8336723446846008,0.1663276553153992,30187,934,t1,9452
"Where last time gags flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.9803587198257446,0.01964128017425537,which provided an engrossing spectacular,1,0.0004419684410095215,0.9995580315589905,"Where last time gags flowed out of cho's life story , which provided an engrossing spectacular , the comedian hides behind constructed routines .",0,0.665144681930542,0.334855318069458,30188,934,t1,9452
"Where last time gags flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.9803587198257446,0.01964128017425537,which provided an engrossing striking,1,0.0004312396049499512,0.99956876039505,"Where last time gags flowed out of cho's life story , which provided an engrossing striking , the comedian hides behind constructed routines .",0,0.6627771854400635,0.3372228145599365,30189,934,t1,9452
"Where last time pranks flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.9809003472328186,0.0190996527671814,which provided an engrossing dramatic,1,0.0004732608795166016,0.9995267391204834,"Where last time pranks flowed out of cho's life story , which provided an engrossing dramatic , the comedian hides behind constructed routines .",0,0.896834135055542,0.103165864944458,30190,934,t1,9453
"Where last time pranks flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.9809003472328186,0.0190996527671814,which provided an riveting dramatic,1,0.0005012750625610352,0.999498724937439,"Where last time pranks flowed out of cho's life story , which provided an riveting dramatic , the comedian hides behind constructed routines .",0,0.7001332640647888,0.2998667359352112,30191,934,t1,9453
"Where last time pranks flowed out of cho's life story , the comedian hides behind constructed routines .",0,0.9809003472328186,0.0190996527671814,which provided an fascinating dramatic,1,0.0004688501358032227,0.9995311498641968,"Where last time pranks flowed out of cho's life story , which provided an fascinating dramatic , the comedian hides behind constructed routines .",0,0.8122032880783081,0.1877967119216919,30192,934,t1,9453
